-183.502, 78.165, 1.542,  1.765
-183.496, 78.114, 1.547,  1.798
-183.491, 78.062, 1.552,  1.831
-183.485, 78.011, 1.556,  1.864
-183.480, 77.959, 1.561,  1.897
-183.475, 77.907, 1.566,  1.930
-183.470, 77.855, 1.571,  1.963
-183.465, 77.803, 1.576,  1.996
-183.460, 77.750, 1.581,  2.029
-183.455, 77.698, 1.586,  2.062
-183.450, 77.645, 1.591,  2.095
-183.445, 77.592, 1.597,  2.128
-183.440, 77.539, 1.602,  2.161
-183.435, 77.486, 1.607,  2.194
-183.430, 77.432, 1.612,  2.227
-183.424, 77.379, 1.617,  2.260
-183.419, 77.325, 1.622,  2.293
-183.414, 77.271, 1.627,  2.326
-183.409, 77.217, 1.632,  2.359
-183.403, 77.163, 1.638,  2.392
-183.398, 77.108, 1.643,  2.425
-183.392, 77.054, 1.648,  2.458
-183.387, 76.999, 1.653,  2.491
-183.382, 76.944, 1.658,  2.524
-183.377, 76.889, 1.663,  2.557
-183.372, 76.833, 1.669,  2.590
-183.367, 76.778, 1.674,  2.623
-183.362, 76.722, 1.680,  2.656
-183.357, 76.666, 1.685,  2.689
-183.352, 76.610, 1.690,  2.722
-183.347, 76.554, 1.696,  2.755
-183.342, 76.497, 1.701,  2.788
-183.337, 76.441, 1.706,  2.821
-183.332, 76.384, 1.712,  2.854
-183.326, 76.327, 1.717,  2.887
-183.321, 76.270, 1.723,  2.920
-183.316, 76.212, 1.728,  2.953
-183.310, 76.155, 1.733,  2.986
-183.305, 76.097, 1.739,  3.019
-183.300, 76.039, 1.744,  3.052
-183.294, 75.981, 1.750,  3.085
-183.289, 75.923, 1.755,  3.118
-183.284, 75.865, 1.761,  3.151
-183.279, 75.806, 1.766,  3.184
-183.274, 75.747, 1.772,  3.217
-183.269, 75.688, 1.777,  3.250
-183.264, 75.629, 1.783,  3.283
-183.259, 75.570, 1.789,  3.316
-183.254, 75.510, 1.794,  3.349
-183.249, 75.450, 1.800,  3.382
-183.244, 75.391, 1.806,  3.415
-183.238, 75.330, 1.811,  3.448
-183.233, 75.270, 1.817,  3.481
-183.228, 75.210, 1.823,  3.514
-183.222, 75.149, 1.828,  3.547
-183.217, 75.088, 1.835,  3.580
-183.212, 75.027, 1.840,  3.613
-183.206, 74.966, 1.846,  3.646
-183.201, 74.904, 1.852,  3.679
-183.196, 74.843, 1.858,  3.712
-183.191, 74.781, 1.863,  3.745
-183.186, 74.719, 1.869,  3.778
-183.181, 74.656, 1.875,  3.811
-183.176, 74.594, 1.881,  3.844
-183.171, 74.531, 1.887,  3.877
-183.166, 74.468, 1.893,  3.910
-183.160, 74.405, 1.899,  3.943
-183.155, 74.342, 1.905,  3.976
-183.150, 74.279, 1.911,  4.009
-183.145, 74.215, 1.917,  4.042
-183.139, 74.151, 1.923,  4.075
-183.134, 74.087, 1.930,  4.108
-183.128, 74.023, 1.936,  4.141
-183.123, 73.959, 1.942,  4.174
-183.118, 73.894, 1.948,  4.207
-183.113, 73.829, 1.954,  4.240
-183.108, 73.764, 1.960,  4.273
-183.103, 73.699, 1.966,  4.306
-183.098, 73.633, 1.972,  4.339
-183.093, 73.567, 1.979,  4.372
-183.088, 73.501, 1.985,  4.405
-183.083, 73.435, 1.991,  4.438
-183.077, 73.369, 1.998,  4.471
-183.072, 73.302, 2.004,  4.504
-183.067, 73.236, 2.010,  4.537
-183.061, 73.169, 2.016,  4.570
-183.056, 73.102, 2.023,  4.603
-183.051, 73.034, 2.029,  4.636
-183.045, 72.967, 2.035,  4.669
-183.040, 72.899, 2.042,  4.702
-183.035, 72.831, 2.048,  4.735
-183.030, 72.762, 2.055,  4.768
-183.025, 72.694, 2.061,  4.801
-183.020, 72.625, 2.068,  4.834
-183.015, 72.556, 2.074,  4.867
-183.010, 72.487, 2.081,  4.900
-183.005, 72.418, 2.088,  4.933
-183.000, 72.348, 2.094,  4.966
-182.994, 72.279, 2.101,  4.999
-182.989, 72.209, 2.107,  5.032
-182.984, 72.138, 2.114,  5.065
-182.978, 72.068, 2.120,  5.098
-182.973, 71.997, 2.127,  5.131
-182.967, 71.926, 2.134,  5.164
-182.962, 71.855, 2.141,  5.197
-182.958, 71.784, 2.148,  5.230
-182.953, 71.712, 2.154,  5.263
-182.947, 71.641, 2.161,  5.296
-182.942, 71.569, 2.168,  5.329
-182.937, 71.496, 2.175,  5.362
-182.932, 71.424, 2.182,  5.395
-182.927, 71.351, 2.189,  5.428
-182.922, 71.278, 2.196,  5.461
-182.916, 71.205, 2.202,  5.494
-182.911, 71.132, 2.209,  5.527
-182.906, 71.058, 2.216,  5.560
-182.900, 70.984, 2.223,  5.593
-182.895, 70.910, 2.230,  5.626
-182.890, 70.836, 2.237,  5.659
-182.885, 70.761, 2.244,  5.692
-182.880, 70.686, 2.251,  5.725
-182.875, 70.611, 2.258,  5.758
-182.870, 70.536, 2.266,  5.791
-182.865, 70.460, 2.273,  5.824
-182.860, 70.385, 2.280,  5.857
-182.855, 70.309, 2.287,  5.890
-182.850, 70.232, 2.294,  5.923
-182.844, 70.156, 2.301,  5.956
-182.839, 70.079, 2.309,  5.989
-182.834, 70.002, 2.316,  6.022
-182.828, 69.925, 2.323,  6.055
-182.823, 69.848, 2.331,  6.088
-182.818, 69.770, 2.338,  6.121
-182.813, 69.692, 2.345,  6.154
-182.808, 69.614, 2.353,  6.187
-182.803, 69.535, 2.360,  6.220
-182.798, 69.456, 2.368,  6.253
-182.793, 69.378, 2.375,  6.286
-182.788, 69.298, 2.382,  6.319
-182.783, 69.219, 2.390,  6.352
-182.778, 69.139, 2.397,  6.385
-182.772, 69.059, 2.405,  6.418
-182.767, 68.979, 2.412,  6.451
-182.762, 68.899, 2.420,  6.484
-182.757, 68.818, 2.428,  6.517
-182.752, 68.737, 2.435,  6.550
-182.747, 68.656, 2.443,  6.583
-182.742, 68.574, 2.451,  6.616
-182.737, 68.493, 2.459,  6.649
-182.732, 68.411, 2.466,  6.682
-182.727, 68.328, 2.474,  6.715
-182.722, 68.246, 2.482,  6.748
-182.717, 68.163, 2.490,  6.781
-182.712, 68.080, 2.498,  6.814
-182.706, 67.997, 2.505,  6.847
-182.701, 67.913, 2.513,  6.880
-182.696, 67.829, 2.521,  6.913
-182.691, 67.745, 2.529,  6.946
-182.686, 67.661, 2.537,  6.979
-182.682, 67.576, 2.545,  7.012
-182.677, 67.491, 2.553,  7.045
-182.672, 67.406, 2.561,  7.078
-182.667, 67.321, 2.569,  7.111
-182.662, 67.235, 2.577,  7.144
-182.657, 67.149, 2.585,  7.177
-182.652, 67.063, 2.593,  7.210
-182.646, 66.976, 2.602,  7.243
-182.641, 66.890, 2.610,  7.276
-182.636, 66.803, 2.618,  7.309
-182.631, 66.715, 2.626,  7.342
-182.626, 66.628, 2.635,  7.375
-182.620, 66.540, 2.643,  7.408
-182.615, 66.452, 2.651,  7.441
-182.610, 66.363, 2.660,  7.474
-182.604, 66.274, 2.668,  7.507
-182.599, 66.186, 2.676,  7.540
-182.594, 66.096, 2.685,  7.573
-182.588, 66.007, 2.693,  7.606
-182.583, 65.917, 2.702,  7.639
-182.577, 65.827, 2.710,  7.672
-182.572, 65.736, 2.719,  7.705
-182.567, 65.646, 2.727,  7.738
-182.562, 65.555, 2.736,  7.771
-182.557, 65.463, 2.744,  7.804
-182.552, 65.372, 2.753,  7.837
-182.547, 65.280, 2.762,  7.870
-182.542, 65.188, 2.771,  7.903
-182.536, 65.095, 2.780,  7.936
-182.531, 65.003, 2.789,  7.969
-182.526, 64.910, 2.798,  8.002
-182.521, 64.816, 2.806,  8.035
-182.515, 64.723, 2.815,  8.068
-182.511, 64.629, 2.824,  8.101
-182.506, 64.534, 2.833,  8.134
-182.501, 64.440, 2.842,  8.167
-182.496, 64.345, 2.851,  8.200
-182.491, 64.250, 2.860,  8.233
-182.486, 64.155, 2.869,  8.266
-182.481, 64.059, 2.878,  8.299
-182.476, 63.963, 2.887,  8.332
-182.470, 63.866, 2.896,  8.365
-182.465, 63.770, 2.906,  8.398
-182.460, 63.673, 2.915,  8.431
-182.455, 63.576, 2.924,  8.464
-182.450, 63.478, 2.933,  8.497
-182.446, 63.380, 2.943,  8.530
-182.441, 63.282, 2.952,  8.563
-182.436, 63.183, 2.962,  8.596
-182.431, 63.085, 2.971,  8.629
-182.426, 62.985, 2.980,  8.662
-182.421, 62.886, 2.990,  8.695
-182.416, 62.786, 3.000,  8.728
-182.411, 62.686, 3.009,  8.761
-182.406, 62.586, 3.019,  8.794
-182.401, 62.485, 3.028,  8.827
-182.396, 62.384, 3.038,  8.860
-182.391, 62.282, 3.047,  8.893
-182.387, 62.181, 3.057,  8.926
-182.382, 62.079, 3.067,  8.959
-182.377, 61.976, 3.077,  8.992
-182.372, 61.874, 3.086,  9.025
-182.367, 61.771, 3.096,  9.058
-182.362, 61.667, 3.106,  9.091
-182.357, 61.564, 3.116,  9.124
-182.352, 61.460, 3.126,  9.157
-182.348, 61.355, 3.136,  9.190
-182.343, 61.251, 3.146,  9.223
-182.338, 61.146, 3.156,  9.256
-182.334, 61.040, 3.166,  9.289
-182.329, 60.935, 3.176,  9.322
-182.324, 60.829, 3.186,  9.355
-182.319, 60.722, 3.196,  9.388
-182.314, 60.615, 3.207,  9.421
-182.309, 60.508, 3.217,  9.454
-182.305, 60.401, 3.227,  9.487
-182.300, 60.293, 3.237,  9.520
-182.296, 60.185, 3.248,  9.553
-182.291, 60.077, 3.258,  9.586
-182.286, 59.968, 3.268,  9.619
-182.282, 59.859, 3.279,  9.652
-182.277, 59.749, 3.289,  9.685
-182.272, 59.640, 3.300,  9.718
-182.267, 59.530, 3.310,  9.751
-182.263, 59.419, 3.321,  9.784
-182.258, 59.308, 3.331,  9.817
-182.254, 59.197, 3.342,  9.850
-182.249, 59.085, 3.353,  9.883
-182.245, 58.973, 3.364,  9.916
-182.240, 58.861, 3.374,  9.949
-182.235, 58.748, 3.385,  9.982
-182.231, 58.635, 3.396, 10.015
-182.226, 58.522, 3.407, 10.048
-182.221, 58.408, 3.418, 10.081
-182.217, 58.294, 3.429, 10.114
-182.213, 58.180, 3.440, 10.147
-182.208, 58.065, 3.451, 10.180
-182.204, 57.950, 3.462, 10.213
-182.199, 57.834, 3.473, 10.246
-182.195, 57.718, 3.484, 10.279
-182.190, 57.602, 3.495, 10.312
-182.186, 57.485, 3.506, 10.345
-182.181, 57.368, 3.517, 10.378
-182.177, 57.251, 3.529, 10.411
-182.173, 57.133, 3.540, 10.444
-182.168, 57.015, 3.551, 10.477
-182.164, 56.896, 3.563, 10.510
-182.160, 56.777, 3.574, 10.543
-182.155, 56.658, 3.585, 10.576
-182.151, 56.538, 3.597, 10.609
-182.146, 56.418, 3.608, 10.642
-182.142, 56.297, 3.620, 10.675
-182.137, 56.176, 3.631, 10.708
-182.133, 56.055, 3.643, 10.741
-182.129, 55.933, 3.655, 10.774
-182.125, 55.811, 3.667, 10.807
-182.121, 55.689, 3.679, 10.840
-182.116, 55.566, 3.690, 10.873
-182.112, 55.443, 3.702, 10.906
-182.107, 55.319, 3.714, 10.939
-182.103, 55.195, 3.726, 10.972
-182.099, 55.071, 3.738, 11.005
-182.095, 54.946, 3.750, 11.038
-182.091, 54.821, 3.762, 11.071
-182.087, 54.695, 3.774, 11.104
-182.082, 54.569, 3.786, 11.137
-182.078, 54.443, 3.798, 11.170
-182.074, 54.316, 3.811, 11.203
-182.070, 54.188, 3.823, 11.236
-182.066, 54.061, 3.835, 11.269
-182.062, 53.933, 3.847, 11.302
-182.058, 53.804, 3.860, 11.335
-182.053, 53.675, 3.872, 11.368
-182.049, 53.546, 3.885, 11.401
-182.045, 53.416, 3.897, 11.434
-182.041, 53.286, 3.909, 11.467
-182.037, 53.156, 3.922, 11.500
-182.033, 53.025, 3.935, 11.533
-182.029, 52.893, 3.947, 11.566
-182.025, 52.761, 3.960, 11.599
-182.021, 52.629, 3.972, 11.632
-182.017, 52.496, 3.985, 11.665
-182.013, 52.363, 3.997, 11.698
-182.009, 52.230, 4.010, 11.731
-182.005, 52.096, 4.023, 11.764
-182.001, 51.961, 4.036, 11.797
-181.997, 51.827, 4.049, 11.830
-181.994, 51.691, 4.061, 11.863
-181.990, 51.556, 4.074, 11.896
-181.986, 51.420, 4.087, 11.929
-181.982, 51.283, 4.100, 11.962
-181.978, 51.146, 4.113, 11.995
-181.974, 51.009, 4.126, 12.028
-181.970, 50.871, 4.139, 12.061
-181.966, 50.733, 4.152, 12.094
-181.963, 50.594, 4.166, 12.127
-181.959, 50.455, 4.179, 12.160
-181.955, 50.315, 4.192, 12.193
-181.951, 50.175, 4.206, 12.226
-181.947, 50.035, 4.219, 12.259
-181.943, 49.894, 4.232, 12.292
-181.940, 49.753, 4.246, 12.325
-181.936, 49.611, 4.259, 12.358
-181.933, 49.468, 4.273, 12.391
-181.929, 49.326, 4.287, 12.424
-181.925, 49.183, 4.300, 12.457
-181.921, 49.039, 4.314, 12.490
-181.918, 48.895, 4.328, 12.523
-181.914, 48.750, 4.341, 12.556
-181.910, 48.605, 4.355, 12.589
-181.907, 48.460, 4.369, 12.622
-181.903, 48.314, 4.383, 12.655
-181.900, 48.167, 4.397, 12.688
-181.896, 48.020, 4.411, 12.721
-181.892, 47.873, 4.425, 12.754
-181.889, 47.725, 4.439, 12.787
-181.885, 47.577, 4.453, 12.820
-181.882, 47.428, 4.468, 12.853
-181.879, 47.279, 4.482, 12.886
-181.875, 47.129, 4.496, 12.919
-181.871, 46.979, 4.511, 12.952
-181.868, 46.828, 4.525, 12.985
-181.864, 46.677, 4.540, 13.018
-181.861, 46.526, 4.554, 13.051
-181.857, 46.373, 4.569, 13.084
-181.854, 46.221, 4.583, 13.117
-181.851, 46.068, 4.597, 13.150
-181.847, 45.914, 4.612, 13.183
-181.844, 45.760, 4.627, 13.216
-181.840, 45.606, 4.642, 13.249
-181.837, 45.450, 4.657, 13.282
-181.834, 45.295, 4.672, 13.315
-181.830, 45.139, 4.687, 13.348
-181.827, 44.982, 4.701, 13.381
-181.824, 44.825, 4.716, 13.414
-181.820, 44.668, 4.731, 13.447
-181.817, 44.510, 4.747, 13.480
-181.814, 44.351, 4.762, 13.513
-181.810, 44.192, 4.777, 13.546
-181.807, 44.032, 4.792, 13.579
-181.804, 43.872, 4.808, 13.612
-181.801, 43.712, 4.823, 13.645
-181.797, 43.551, 4.839, 13.678
-181.794, 43.389, 4.854, 13.711
-181.791, 43.227, 4.869, 13.744
-181.788, 43.064, 4.885, 13.777
-181.785, 42.901, 4.901, 13.810
-181.782, 42.737, 4.916, 13.843
-181.779, 42.573, 4.932, 13.876
-181.775, 42.408, 4.948, 13.909
-181.772, 42.243, 4.964, 13.942
-181.769, 42.077, 4.980, 13.975
-181.766, 41.911, 4.995, 14.008
-181.763, 41.744, 5.012, 14.041
-181.760, 41.576, 5.028, 14.074
-181.757, 41.408, 5.044, 14.107
-181.754, 41.240, 5.060, 14.140
-181.751, 41.071, 5.076, 14.173
-181.748, 40.901, 5.092, 14.206
-181.745, 40.731, 5.107, 14.239
-181.742, 40.561, 5.113, 14.272
-181.739, 40.391, 5.103, 14.305
-181.736, 40.221, 5.089, 14.338
-181.733, 40.052, 5.084, 14.371
-181.730, 39.883, 5.090, 14.404
-181.727, 39.713, 5.106, 14.437
-181.724, 39.542, 5.130, 14.470
-181.721, 39.370, 5.159, 14.503
-181.719, 39.197, 5.192, 14.536
-181.716, 39.023, 5.225, 14.569
-181.713, 38.848, 5.257, 14.602
-181.710, 38.672, 5.287, 14.635
-181.707, 38.495, 5.314, 14.668
-181.704, 38.317, 5.338, 14.701
-181.701, 38.139, 5.359, 14.734
-181.699, 37.959, 5.377, 14.767
-181.696, 37.780, 5.394, 14.800
-181.693, 37.600, 5.410, 14.833
-181.690, 37.419, 5.426, 14.866
-181.687, 37.238, 5.441, 14.899
-181.685, 37.056, 5.457, 14.932
-181.682, 36.874, 5.473, 14.965
-181.679, 36.691, 5.489, 14.998
-181.676, 36.508, 5.505, 15.031
-181.674, 36.324, 5.522, 15.064
-181.671, 36.140, 5.540, 15.097
-181.668, 35.955, 5.558, 15.130
-181.665, 35.769, 5.576, 15.163
-181.663, 35.583, 5.595, 15.196
-181.660, 35.396, 5.613, 15.229
-181.657, 35.208, 5.632, 15.262
-181.655, 35.020, 5.650, 15.295
-181.652, 34.831, 5.669, 15.328
-181.649, 34.642, 5.687, 15.361
-181.647, 34.452, 5.706, 15.394
-181.644, 34.261, 5.725, 15.427
-181.642, 34.070, 5.743, 15.460
-181.639, 33.878, 5.762, 15.493
-181.636, 33.686, 5.780, 15.526
-181.634, 33.493, 5.799, 15.559
-181.631, 33.299, 5.818, 15.592
-181.629, 33.105, 5.836, 15.625
-181.626, 32.910, 5.855, 15.658
-181.624, 32.714, 5.874, 15.691
-181.621, 32.518, 5.893, 15.724
-181.619, 32.321, 5.912, 15.757
-181.616, 32.123, 5.931, 15.790
-181.614, 31.925, 5.951, 15.823
-181.611, 31.727, 5.970, 15.856
-181.609, 31.527, 5.989, 15.889
-181.606, 31.327, 6.009, 15.922
-181.604, 31.126, 6.028, 15.955
-181.602, 30.925, 6.048, 15.988
-181.599, 30.723, 6.068, 16.021
-181.597, 30.520, 6.087, 16.054
-181.595, 30.317, 6.107, 16.087
-181.592, 30.113, 6.127, 16.120
-181.590, 29.908, 6.147, 16.153
-181.588, 29.703, 6.167, 16.186
-181.585, 29.497, 6.187, 16.219
-181.583, 29.290, 6.207, 16.252
-181.581, 29.083, 6.228, 16.285
-181.579, 28.875, 6.248, 16.318
-181.576, 28.666, 6.268, 16.351
-181.574, 28.457, 6.289, 16.384
-181.572, 28.247, 6.309, 16.417
-181.570, 28.036, 6.330, 16.450
-181.567, 27.824, 6.350, 16.483
-181.565, 27.612, 6.371, 16.516
-181.563, 27.400, 6.392, 16.549
-181.561, 27.186, 6.412, 16.582
-181.559, 26.972, 6.433, 16.615
-181.556, 26.757, 6.454, 16.648
-181.554, 26.541, 6.475, 16.681
-181.552, 26.325, 6.496, 16.714
-181.550, 26.108, 6.517, 16.747
-181.548, 25.890, 6.538, 16.780
-181.546, 25.672, 6.560, 16.813
-181.544, 25.453, 6.581, 16.846
-181.541, 25.233, 6.603, 16.879
-181.539, 25.012, 6.624, 16.912
-181.537, 24.791, 6.646, 16.945
-181.535, 24.569, 6.667, 16.978
-181.533, 24.346, 6.689, 17.011
-181.531, 24.123, 6.711, 17.044
-181.529, 23.899, 6.733, 17.077
-181.527, 23.674, 6.755, 17.110
-181.525, 23.448, 6.777, 17.143
-181.523, 23.222, 6.799, 17.176
-181.521, 22.995, 6.820, 17.209
-181.519, 22.767, 6.842, 17.242
-181.517, 22.538, 6.864, 17.275
-181.515, 22.309, 6.886, 17.308
-181.513, 22.079, 6.908, 17.341
-181.511, 21.848, 6.930, 17.374
-181.509, 21.617, 6.952, 17.407
-181.507, 21.385, 6.975, 17.440
-181.505, 21.151, 6.998, 17.473
-181.503, 20.918, 7.020, 17.506
-181.501, 20.683, 7.043, 17.539
-181.499, 20.448, 7.066, 17.572
-181.497, 20.212, 7.089, 17.605
-181.495, 19.975, 7.112, 17.638
-181.493, 19.737, 7.135, 17.671
-181.491, 19.499, 7.159, 17.704
-181.489, 19.260, 7.182, 17.737
-181.487, 19.020, 7.205, 17.770
-181.485, 18.779, 7.229, 17.803
-181.483, 18.538, 7.252, 17.836
-181.482, 18.295, 7.275, 17.869
-181.480, 18.052, 7.299, 17.902
-181.478, 17.808, 7.323, 17.935
-181.476, 17.564, 7.346, 17.968
-181.474, 17.318, 7.370, 18.001
-181.472, 17.072, 7.394, 18.034
-181.470, 16.825, 7.418, 18.067
-181.469, 16.577, 7.442, 18.100
-181.467, 16.328, 7.466, 18.133
-181.465, 16.079, 7.490, 18.166
-181.463, 15.829, 7.515, 18.199
-181.461, 15.578, 7.539, 18.232
-181.460, 15.326, 7.564, 18.265
-181.458, 15.073, 7.588, 18.298
-181.456, 14.820, 7.612, 18.331
-181.454, 14.565, 7.637, 18.364
-181.453, 14.310, 7.661, 18.397
-181.451, 14.054, 7.686, 18.430
-181.449, 13.797, 7.711, 18.463
-181.447, 13.540, 7.736, 18.496
-181.446, 13.281, 7.761, 18.529
-181.444, 13.022, 7.786, 18.562
-181.442, 12.762, 7.811, 18.595
-181.441, 12.501, 7.837, 18.628
-181.439, 12.239, 7.862, 18.661
-181.437, 11.976, 7.888, 18.694
-181.435, 11.712, 7.914, 18.727
-181.434, 11.448, 7.939, 18.760
-181.432, 11.183, 7.965, 18.793
-181.430, 10.916, 7.991, 18.826
-181.429, 10.649, 8.017, 18.859
-181.427, 10.382, 8.043, 18.892
-181.425, 10.113, 8.069, 18.925
-181.424, 9.843, 8.095, 18.958
-181.422, 9.573, 8.122, 18.991
-181.420, 9.301, 8.148, 19.024
-181.419, 9.029, 8.175, 19.057
-181.417, 8.756, 8.201, 19.090
-181.415, 8.482, 8.228, 19.123
-181.414, 8.207, 8.255, 19.156
-181.412, 7.931, 8.282, 19.189
-181.411, 7.654, 8.308, 19.222
-181.409, 7.377, 8.336, 19.255
-181.407, 7.098, 8.363, 19.288
-181.406, 6.819, 8.390, 19.321
-181.404, 6.538, 8.417, 19.354
-181.403, 6.257, 8.444, 19.387
-181.401, 5.975, 8.472, 19.420
-181.399, 5.692, 8.500, 19.453
-181.398, 5.408, 8.527, 19.486
-181.396, 5.123, 8.555, 19.519
-181.395, 4.837, 8.583, 19.552
-181.393, 4.550, 8.611, 19.585
-181.391, 4.262, 8.639, 19.618
-181.390, 3.974, 8.667, 19.651
-181.388, 3.684, 8.695, 19.684
-181.387, 3.394, 8.724, 19.717
-181.385, 3.102, 8.752, 19.750
-181.384, 2.810, 8.781, 19.783
-181.382, 2.516, 8.809, 19.816
-181.380, 2.222, 8.838, 19.849
-181.379, 1.926, 8.867, 19.882
-181.377, 1.630, 8.896, 19.915
-181.376, 1.333, 8.925, 19.948
-181.374, 1.035, 8.954, 19.981
-181.373, 0.736, 8.983, 20.014
-181.371, 0.435, 9.012, 20.047
-181.370, 0.134, 9.042, 20.080
-181.368, -0.168, 9.071, 20.113
-181.366, -0.471, 9.101, 20.146
-181.365, -0.775, 9.131, 20.179
-181.363, -1.080, 9.160, 20.212
-181.362, -1.386, 9.190, 20.245
-181.360, -1.693, 9.220, 20.278
-181.359, -2.002, 9.251, 20.311
-181.357, -2.311, 9.281, 20.344
-181.355, -2.621, 9.311, 20.377
-181.354, -2.932, 9.341, 20.410
-181.352, -3.244, 9.371, 20.443
-181.351, -3.557, 9.402, 20.476
-181.349, -3.871, 9.433, 20.509
-181.348, -4.187, 9.464, 20.542
-181.346, -4.503, 9.495, 20.575
-181.345, -4.820, 9.526, 20.608
-181.343, -5.138, 9.557, 20.641
-181.341, -5.458, 9.588, 20.674
-181.340, -5.778, 9.620, 20.707
-181.338, -6.100, 9.651, 20.740
-181.337, -6.422, 9.682, 20.773
-181.335, -6.746, 9.714, 20.806
-181.334, -7.070, 9.746, 20.839
-181.332, -7.396, 9.777, 20.872
-181.331, -7.723, 9.809, 20.905
-181.329, -8.050, 9.841, 20.938
-181.327, -8.379, 9.874, 20.971
-181.326, -8.709, 9.906, 21.004
-181.324, -9.040, 9.938, 21.037
-181.323, -9.372, 9.971, 21.070
-181.321, -9.706, 10.004, 21.103
-181.320, -10.040, 10.037, 21.136
-181.318, -10.375, 10.069, 21.169
-181.316, -10.712, 10.102, 21.202
-181.315, -11.049, 10.135, 21.235
-181.313, -11.388, 10.168, 21.268
-181.312, -11.728, 10.202, 21.301
-181.310, -12.069, 10.235, 21.334
-181.308, -12.411, 10.269, 21.367
-181.307, -12.754, 10.302, 21.400
-181.305, -13.098, 10.336, 21.433
-181.304, -13.443, 10.370, 21.466
-181.302, -13.790, 10.403, 21.499
-181.300, -14.138, 10.437, 21.532
-181.299, -14.486, 10.471, 21.565
-181.297, -14.836, 10.506, 21.598
-181.296, -15.187, 10.540, 21.631
-181.294, -15.540, 10.575, 21.664
-181.292, -15.893, 10.610, 21.697
-181.291, -16.247, 10.644, 21.730
-181.289, -16.603, 10.679, 21.763
-181.287, -16.960, 10.714, 21.796
-181.286, -17.318, 10.749, 21.829
-181.284, -17.677, 10.784, 21.862
-181.282, -18.038, 10.820, 21.895
-181.281, -18.399, 10.855, 21.928
-181.279, -18.762, 10.891, 21.961
-181.277, -19.126, 10.926, 21.994
-181.276, -19.491, 10.962, 22.027
-181.274, -19.857, 10.998, 22.060
-181.272, -20.225, 11.034, 22.093
-181.271, -20.594, 11.071, 22.126
-181.269, -20.963, 11.107, 22.159
-181.267, -21.335, 11.143, 22.192
-181.265, -21.707, 11.180, 22.225
-181.264, -22.081, 11.216, 22.258
-181.262, -22.455, 11.253, 22.291
-181.260, -22.831, 11.290, 22.324
-181.258, -23.209, 11.327, 22.357
-181.257, -23.587, 11.364, 22.390
-181.255, -23.967, 11.401, 22.423
-181.253, -24.348, 11.439, 22.456
-181.251, -24.730, 11.476, 22.489
-181.249, -25.114, 11.514, 22.522
-181.248, -25.498, 11.552, 22.555
-181.246, -25.885, 11.590, 22.588
-181.244, -26.272, 11.628, 22.621
-181.242, -26.660, 11.667, 22.654
-181.240, -27.050, 11.706, 22.687
-181.238, -27.441, 11.744, 22.720
-181.237, -27.834, 11.783, 22.753
-181.235, -28.228, 11.822, 22.786
-181.233, -28.623, 11.861, 22.819
-181.231, -29.019, 11.900, 22.852
-181.229, -29.417, 11.939, 22.885
-181.227, -29.816, 11.979, 22.918
-181.225, -30.216, 12.018, 22.951
-181.223, -30.618, 12.058, 22.984
-181.221, -31.021, 12.098, 23.017
-181.220, -31.425, 12.138, 23.050
